perro,fecha,min_reposo,min_calma,min_activo,min_intenso,min_sin_datos,min_otros,ladridos_total,ladridos_franjas,ladridos_max_30min,fc_media,fc_min,fc_max,fc_n,fr_media,fr_min,fr_max,fr_n,temp_disp_media,temp_disp_max,dia_semana,es_finde,mes
plum,2026-05-26,908.1666666666621,60.08333333333279,118.88333333333088,0.0,352.38333333334054,0.4833333333333333,2.0,2.0,1.0,73.10909090909091,51.0,101.0,55.0,10.523076923076923,7.0,19.0,325.0,29.692307692307693,34,Tuesday,False,5
plum,2026-05-27,974.449999999998,46.1833333333331,99.18333333333176,0.0,319.7833333333389,0.4,6.0,4.0,3.0,74.23529411764706,51.0,92.0,68.0,11.094696969696969,7.0,32.0,264.0,31.166666666666668,33,Wednesday,False,5
plum,2026-05-28,977.733333333332,50.26666666666636,101.54999999999836,0.0,309.6666666666718,0.7833333333333333,4.0,4.0,1.0,67.23333333333333,51.0,96.0,30.0,9.597560975609756,7.0,35.0,246.0,31.7,44,Thursday,False,5
plum,2026-05-29,573.5333333333336,37.649999999999984,78.69999999999929,0.16666666666666666,749.9499999999758,0.0,4.0,3.0,2.0,73.26923076923077,52.0,101.0,26.0,13.344444444444445,10.0,30.0,180.0,30.43103448275862,46,Friday,False,5
plum,2026-05-30,1019.7833333333309,41.083333333333236,86.64999999999897,0.0,291.98333333333886,0.5,8.0,4.0,3.0,62.75,51.0,92.0,24.0,11.019774011299434,7.0,28.0,354.0,33.166666666666664,34,Saturday,True,5
plum,2026-05-31,919.1999999999956,47.26666666666635,111.29999999999804,0.0,362.1166666666734,0.11666666666666667,1.0,1.0,1.0,70.95,51.0,140.0,20.0,10.597122302158274,7.0,15.0,278.0,29.214285714285715,32,Sunday,True,5
plum,2026-06-01,940.5166666666647,51.99999999999965,110.96666666666476,0.0,336.31666666667275,0.2,4.0,4.0,1.0,65.86363636363636,51.0,92.0,22.0,9.619718309859154,7.0,18.0,213.0,31.0,34,Monday,False,6
plum,2026-06-02,840.8833333333299,56.83333333333285,123.89999999999779,0.0,418.38333333333975,0.0,3.0,3.0,1.0,81.61538461538461,51.0,107.0,52.0,11.901315789473685,6.0,39.0,304.0,27.75,36,Tuesday,False,6
plum,2026-06-03,953.049999999997,51.516666666666296,114.21666666666479,0.0,320.8500000000066,0.36666666666666664,0.0,0.0,0.0,72.15789473684211,52.0,101.0,38.0,10.36986301369863,7.0,22.0,219.0,29.916666666666668,36,Wednesday,False,6
plum,2026-06-04,897.4666666666639,43.03333333333322,107.16666666666484,0.0,392.10000000000707,0.23333333333333334,9.0,7.0,2.0,68.58333333333333,51.0,92.0,36.0,11.15916955017301,7.0,24.0,289.0,27.666666666666668,34,Thursday,False,6
plum,2026-06-05,942.299999999996,47.41666666666647,99.48333333333169,0.0,350.28333333333893,0.5166666666666666,1.0,1.0,1.0,65.42307692307692,51.0,84.0,26.0,11.065573770491802,7.0,21.0,244.0,28.625,30,Friday,False,6
plum,2026-06-06,993.5666666666647,36.383333333333326,89.46666666666523,0.0,320.0000000000067,0.5833333333333334,3.0,3.0,1.0,60.62162162162162,51.0,92.0,37.0,9.631410256410257,7.0,18.0,312.0,30.75,36,Saturday,True,6
plum,2026-06-07,1043.1666666666656,31.633333333333493,82.78333333333238,0.0,282.4166666666724,0.0,1.0,1.0,1.0,54.38095238095238,51.0,60.0,21.0,9.96242774566474,7.0,32.0,346.0,33.166666666666664,35,Sunday,True,6
plum,2026-06-08,969.8666666666634,44.99999999999978,97.99999999999854,0.0,326.91666666667084,0.21666666666666667,3.0,2.0,2.0,71.72222222222223,51.0,101.0,18.0,11.07741935483871,7.0,26.0,310.0,31.555555555555557,35,Monday,False,6
plum,2026-06-09,949.899999999999,39.71666666666662,98.63333333333188,0.0,351.216666666672,0.5333333333333333,3.0,3.0,1.0,57.2,51.0,84.0,15.0,10.00390625,7.0,19.0,256.0,28.666666666666668,34,Tuesday,False,6
plum,2026-06-10,926.7333333333312,44.59999999999988,102.11666666666501,0.0,366.40000000000674,0.15000000000000002,2.0,1.0,2.0,64.64285714285714,51.0,92.0,28.0,10.58753709198813,7.0,26.0,337.0,31.333333333333332,36,Wednesday,False,6
plum,2026-06-11,1004.7333333333313,36.833333333333336,86.36666666666564,0.0,311.6833333333386,0.3833333333333333,6.0,4.0,2.0,63.458333333333336,52.0,84.0,24.0,9.908011869436201,7.0,22.0,337.0,29.0,35,Thursday,False,6
plum,2026-06-12,991.2166666666648,42.81666666666647,87.44999999999885,0.0,318.2833333333384,0.23333333333333334,3.0,3.0,1.0,58.733333333333334,51.0,77.0,15.0,10.714285714285714,7.0,24.0,336.0,31.125,35,Friday,False,6
plum,2026-06-13,980.033333333332,43.88333333333319,91.9999999999986,0.0,323.83333333333894,0.25,1.0,1.0,1.0,57.642857142857146,51.0,75.0,14.0,9.885057471264368,7.0,26.0,261.0,30.916666666666668,36,Saturday,True,6
plum,2026-06-14,932.2833333333309,35.43333333333338,80.54999999999922,89.23333333333333,302.20000000000556,0.3,2.0,2.0,1.0,66.94736842105263,51.0,92.0,19.0,8.97508896797153,7.0,13.0,281.0,36.65384615384615,45,Sunday,True,6
plum,2026-06-15,933.5666666666631,54.68333333333289,115.0499999999978,0.0,336.666666666674,0.03333333333333333,1.0,1.0,1.0,59.714285714285715,50.0,92.0,21.0,9.644897959183673,7.0,27.0,245.0,27.6,31,Monday,False,6
plum,2026-06-16,949.5166666666631,39.51666666666655,97.2833333333317,0.0,353.41666666667265,0.26666666666666666,2.0,2.0,1.0,61.17391304347826,51.0,88.0,23.0,9.076628352490422,6.0,17.0,261.0,30.0,33,Tuesday,False,6
plum,2026-06-17,842.8333333333314,49.71666666666632,116.73333333333098,0.0,430.3166666666756,0.39999999999999997,4.0,3.0,2.0,60.57142857142857,51.0,92.0,21.0,9.74056603773585,6.0,15.0,212.0,31.0,33,Wednesday,False,6
plum,2026-06-18,1112.9166666666642,33.250000000000085,69.29999999999959,0.0,224.50000000000392,0.03333333333333333,0.0,0.0,0.0,59.708333333333336,52.0,101.0,24.0,10.25563909774436,7.0,15.0,266.0,27.5,29,Thursday,False,6
plum,2026-06-19,872.5833333333317,52.18333333333299,116.79999999999771,0.0,397.73333333334153,0.7,1.0,1.0,1.0,57.333333333333336,51.0,70.0,21.0,10.474509803921569,7.0,35.0,255.0,29.0,32,Friday,False,6
plum,2026-06-20,1036.1333333333316,44.016666666666424,86.53333333333227,0.0,273.06666666667104,0.25,2.0,2.0,1.0,57.6,51.0,72.0,25.0,9.301169590643275,6.0,27.0,342.0,27.5,32,Saturday,True,6
plum,2026-06-21,922.2166666666652,54.83333333333299,114.89999999999796,0.0,347.7666666666731,0.2833333333333333,1.0,1.0,1.0,57.63636363636363,52.0,65.0,11.0,10.118143459915611,7.0,16.0,237.0,32.53846153846154,35,Sunday,True,6
plum,2026-06-22,980.9499999999979,46.64999999999981,103.81666666666499,0.0,308.35000000000525,0.23333333333333334,0.0,0.0,0.0,60.642857142857146,51.0,84.0,28.0,10.248962655601659,7.0,21.0,241.0,30.0,32,Monday,False,6
plum,2026-06-23,1013.1499999999972,41.89999999999994,93.99999999999872,0.0,290.5000000000058,0.44999999999999996,2.0,2.0,1.0,64.14285714285714,51.0,90.0,21.0,11.38888888888889,7.0,39.0,234.0,32.2,35,Tuesday,False,6
plum,2026-06-24,903.616666666666,54.68333333333278,114.21666666666447,0.0,367.1000000000077,0.3833333333333333,3.0,3.0,1.0,76.38461538461539,51.0,151.0,26.0,10.106508875739644,7.0,21.0,169.0,32.391304347826086,35,Wednesday,False,6
plum,2026-06-25,867.1666666666645,54.916666666666195,120.08333333333091,0.0,397.3000000000065,0.5333333333333333,4.0,4.0,1.0,69.05,51.0,84.0,20.0,11.802690582959642,7.0,30.0,223.0,27.133333333333333,31,Thursday,False,6
plum,2026-06-26,976.2000000000003,43.66666666666652,91.86666666666518,0.0,327.6500000000055,0.6166666666666667,2.0,2.0,1.0,68.66666666666667,51.0,92.0,21.0,9.614583333333334,6.0,19.0,192.0,31.142857142857142,34,Friday,False,6
plum,2026-06-27,1080.1833333333313,41.849999999999895,81.68333333333224,0.0,235.60000000000383,0.6833333333333333,3.0,3.0,1.0,63.23076923076923,51.0,107.0,13.0,9.727642276422765,7.0,39.0,246.0,32.63636363636363,37,Saturday,True,6
plum,2026-06-28,867.7499999999962,55.81666666666623,121.11666666666427,0.0,395.10000000000747,0.21666666666666667,3.0,3.0,1.0,73.67647058823529,51.0,99.0,34.0,11.787985865724382,7.0,33.0,283.0,30.857142857142858,34,Sunday,True,6
plum,2026-06-29,948.6833333333326,46.74999999999982,94.69999999999851,0.0,349.28333333333904,0.5833333333333334,1.0,1.0,1.0,69.25,51.0,96.0,28.0,10.748768472906404,7.0,30.0,203.0,26.076923076923077,36,Monday,False,6
plum,2026-06-30,835.6333333333313,46.56666666666649,102.63333333333176,81.6,373.43333333333914,0.13333333333333333,3.0,3.0,1.0,58.77777777777778,52.0,88.0,18.0,9.93006993006993,8.0,27.0,143.0,33.872727272727275,45,Tuesday,False,6
plum,2026-07-01,912.3499999999981,45.43333333333321,85.44999999999905,78.81666666666666,317.900000000006,0.05,11.0,4.0,6.0,73.0,51.0,88.0,8.0,13.380952380952381,9.0,28.0,84.0,31.0,34,Wednesday,False,7
plum,2026-07-02,870.0499999999994,61.583333333332746,123.53333333333063,0.0,384.5166666666753,0.31666666666666665,13.0,4.0,10.0,59.1875,51.0,84.0,16.0,10.177514792899409,7.0,37.0,169.0,31.785714285714285,34,Thursday,False,7
plum,2026-07-03,993.8999999999992,44.649999999999814,94.68333333333193,0.0,306.41666666667174,0.35,1.0,1.0,1.0,66.88235294117646,51.0,88.0,17.0,10.942477876106194,7.0,25.0,226.0,31.0,34,Friday,False,7
plum,2026-07-04,1016.9666666666658,40.91666666666654,88.71666666666557,0.0,293.10000000000537,0.3,1.0,1.0,1.0,72.70967741935483,51.0,96.0,31.0,11.967213114754099,7.0,39.0,244.0,33.666666666666664,34,Saturday,True,7
plum,2026-07-05,945.4999999999986,54.86666666666635,103.68333333333152,0.0,335.8166666666731,0.13333333333333333,2.0,2.0,1.0,77.29032258064517,52.0,121.0,31.0,11.50207468879668,7.0,37.0,241.0,31.125,33,Sunday,True,7
plum,2026-07-06,967.3833333333295,52.116666666666376,109.99999999999832,0.0,310.0000000000058,0.49999999999999994,0.0,0.0,0.0,61.583333333333336,44.0,162.0,120.0,10.827906976744186,7.0,39.0,215.0,36.214285714285715,54,Monday,False,7
plum,2026-07-07,908.999999999997,49.983333333332986,105.5499999999982,0.0,375.41666666667356,0.05,1.0,1.0,1.0,62.995670995671,42.0,176.0,462.0,10.584821428571429,8.0,22.0,224.0,29.444444444444443,34,Tuesday,False,7
plum,2026-07-08,910.4499999999978,62.566666666666165,126.84999999999754,0.0,339.76666666667353,0.36666666666666664,1.0,1.0,1.0,66.04,42.0,170.0,300.0,12.011976047904191,8.0,31.0,167.0,33.5,36,Wednesday,False,7
plum,2026-07-09,1007.4166666666648,45.266666666666566,98.29999999999866,0.0,288.6666666666724,0.35,1.0,1.0,1.0,66.95890410958904,42.0,154.0,365.0,14.25925925925926,8.0,39.0,270.0,29.125,35,Thursday,False,7
plum,2026-07-10,884.8999999999991,50.866666666666355,110.93333333333132,0.0,393.2166666666749,0.08333333333333334,3.0,3.0,1.0,67.49122807017544,42.0,120.0,456.0,13.291479820627803,8.0,39.0,223.0,31.0,33,Friday,False,7
plum,2026-07-11,1015.3999999999982,35.53333333333334,78.41666666666575,0.0,309.56666666667167,1.0833333333333333,8.0,2.0,7.0,63.40821917808219,42.0,102.0,365.0,11.714876033057852,7.0,37.0,242.0,34.0,36,Saturday,True,7
plum,2026-07-12,844.8499999999945,64.01666666666594,139.91666666666563,0.0,391.2166666666729,0.0,3.0,3.0,1.0,63.3356890459364,42.0,100.0,283.0,12.303225806451612,7.0,39.0,155.0,31.166666666666668,34,Sunday,True,7
plum,2026-07-13,878.4333333333319,44.08333333333312,84.6166666666657,0.0,432.60000000000565,0.26666666666666666,1.0,1.0,1.0,64.78504672897196,42.0,136.0,428.0,11.782805429864254,7.0,24.0,221.0,28.9,33,Monday,False,7
plum,2026-07-14,893.0833333333323,55.54999999999972,119.08333333333125,0.0,371.9500000000081,0.3333333333333333,7.0,6.0,2.0,66.25078369905957,42.0,112.0,319.0,11.606796116504855,7.0,27.0,206.0,31.393939393939394,36,Tuesday,False,7
plum,2026-07-15,852.6166666666661,52.133333333332985,117.63333333333102,0.0,417.1333333333419,0.48333333333333334,2.0,2.0,1.0,63.60879120879121,44.0,96.0,455.0,11.821276595744681,7.0,32.0,235.0,29.375,32,Wednesday,False,7
plum,2026-07-16,886.5333333333317,52.96666666666618,116.28333333333113,0.0,384.03333333334075,0.18333333333333335,1.0,1.0,1.0,62.85321100917431,44.0,146.0,436.0,11.338983050847459,8.0,33.0,177.0,31.962962962962962,35,Thursday,False,7
plum,2026-07-17,918.583333333331,50.983333333333036,106.43333333333145,0.0,363.58333333333945,0.41666666666666663,9.0,2.0,8.0,64.50925925925925,42.0,104.0,432.0,11.584415584415584,8.0,39.0,154.0,29.5,34,Friday,False,7
plum,2026-07-18,450.43333333333385,25.833333333333446,55.166666666666536,0.0,908.3499999999779,0.21666666666666667,8.0,4.0,4.0,60.39846743295019,44.0,100.0,261.0,11.475609756097562,8.0,21.0,82.0,34.05194805194805,46,Saturday,True,7
plum,2026-07-19,916.7166666666624,47.14999999999968,98.83333333333168,0.0,377.2000000000064,0.1,1.0,1.0,1.0,63.96601941747573,42.0,148.0,412.0,11.264069264069263,7.0,23.0,231.0,31.363636363636363,36,Sunday,True,7
plum,2026-07-20,989.2166666666644,43.81666666666643,97.31666666666511,0.0,309.500000000005,0.15,2.0,1.0,2.0,67.48993288590604,44.0,108.0,447.0,12.761744966442953,8.0,32.0,298.0,31.0,33,Monday,False,7
plum,2026-07-21,901.5333333333307,42.533333333333296,102.83333333333188,0.0,392.700000000006,0.39999999999999997,7.0,4.0,3.0,69.93167701863354,42.0,174.0,322.0,13.105990783410139,7.0,27.0,217.0,34.285714285714285,35,Tuesday,False,7
plum,2026-07-22,872.8166666666647,59.94999999999944,121.38333333333091,0.0,385.60000000000747,0.25,2.0,2.0,1.0,64.93846153846154,42.0,146.0,390.0,13.635416666666666,8.0,30.0,192.0,34.03448275862069,36,Wednesday,False,7
plum,2026-07-23,1014.4166666666638,44.01666666666648,92.64999999999866,0.0,288.80000000000683,0.11666666666666667,1.0,1.0,1.0,72.5910290237467,44.0,110.0,379.0,16.43867924528302,8.0,39.0,212.0,32.0,34,Thursday,False,7
plum,2026-07-24,729.7999999999994,59.28333333333272,120.09999999999773,0.0,530.483333333343,0.33333333333333337,5.0,5.0,1.0,69.9375,42.0,124.0,256.0,15.460227272727273,9.0,35.0,176.0,32.297872340425535,60,Friday,False,7
plum,2026-07-25,1003.9499999999982,29.13333333333344,76.01666666666597,0.0,330.7833333333397,0.11666666666666667,5.0,3.0,3.0,65.27959697732997,42.0,112.0,397.0,11.859649122807017,7.0,26.0,285.0,30.25,37,Saturday,True,7
plum,2026-07-26,916.1333333333306,52.36666666666633,117.13333333333118,0.0,354.0333333333398,0.33333333333333337,4.0,3.0,2.0,64.75257731958763,46.0,94.0,388.0,11.274336283185841,7.0,21.0,226.0,30.526315789473685,33,Sunday,True,7
plum,2026-07-27,875.4833333333321,61.449999999999264,124.96666666666414,0.0,378.0000000000083,0.1,9.0,2.0,8.0,62.805280528052805,44.0,132.0,303.0,10.986486486486486,8.0,24.0,222.0,32.285714285714285,37,Monday,False,7
plum,2026-07-28,921.5333333333331,48.26666666666637,99.56666666666521,0.0,370.1333333333388,0.5,8.0,7.0,2.0,64.87632508833923,42.0,104.0,566.0,11.676190476190476,7.0,22.0,210.0,31.774193548387096,35,Tuesday,False,7
plum,2026-07-29,919.0333333333325,49.96666666666644,103.54999999999805,0.0,367.08333333333997,0.3666666666666667,3.0,3.0,1.0,67.93357933579335,48.0,144.0,271.0,15.116666666666667,8.0,70.0,180.0,32.42857142857143,35,Wednesday,False,7
plum,2026-07-30,1054.2333333333318,37.66666666666659,80.79999999999903,0.0,266.7833333333382,0.5166666666666667,5.0,5.0,1.0,63.483544303797466,44.0,92.0,395.0,12.913385826771654,7.0,33.0,254.0,32.5,33,Thursday,False,7
plum,2026-07-31,1097.033333333333,32.116666666666845,69.68333333333285,0.0,240.71666666667048,0.45,5.0,3.0,2.0,59.385365853658534,42.0,98.0,410.0,15.0,7.0,35.0,228.0,32.0,32,Friday,False,7
plum,2026-08-01,637.4499999999983,26.283333333333402,55.01666666666653,20.633333333333336,700.4833333333264,0.13333333333333333,7.0,4.0,4.0,60.65645514223195,42.0,134.0,457.0,12.366834170854272,8.0,33.0,199.0,35.15151515151515,47,Saturday,True,8
plum,2026-08-02,943.6166666666668,49.433333333332946,103.89999999999829,0.0,342.8500000000062,0.2,5.0,2.0,3.0,59.85981308411215,42.0,94.0,428.0,12.35,7.0,39.0,180.0,32.0,35,Sunday,True,8
plum,2026-08-03,880.1666666666648,53.96666666666615,114.39999999999777,0.0,391.31666666667445,0.15,3.0,3.0,1.0,61.51239669421488,44.0,118.0,484.0,11.205607476635514,8.0,26.0,214.0,29.23076923076923,33,Monday,False,8
plum,2026-08-04,951.2833333333326,43.3166666666665,98.7666666666651,0.0,346.5000000000072,0.13333333333333333,2.0,2.0,1.0,62.484725050916495,46.0,116.0,491.0,11.788321167883211,7.0,27.0,274.0,30.25,33,Tuesday,False,8
plum,2026-08-05,872.1166666666659,56.06666666666621,121.99999999999753,0.0,389.2500000000073,0.5666666666666667,4.0,3.0,2.0,66.84639498432603,42.0,108.0,319.0,14.466666666666667,8.0,41.0,225.0,31.05,35,Wednesday,False,8
plum,2026-08-06,847.8833333333318,55.7166666666662,121.49999999999758,0.0,414.4333333333403,0.4666666666666666,9.0,5.0,5.0,60.87898089171974,42.0,100.0,628.0,10.834745762711865,7.0,21.0,236.0,31.46153846153846,32,Thursday,False,8
plum,2026-08-07,883.7833333333315,54.31666666666637,118.63333333333104,0.0,383.0333333333409,0.23333333333333334,1.0,1.0,1.0,68.79826464208243,48.0,124.0,461.0,13.242424242424242,8.0,32.0,198.0,31.576923076923077,35,Friday,False,8
plum,2026-08-08,956.3333333333303,45.83333333333309,102.6166666666648,0.0,334.4166666666731,0.7999999999999999,2.0,2.0,1.0,69.79310344827586,44.0,136.0,377.0,12.513157894736842,8.0,31.0,228.0,31.846153846153847,35,Saturday,True,8
plum,2026-08-09,986.0499999999972,43.533333333333175,92.1499999999987,0.0,317.7000000000046,0.5666666666666667,6.0,5.0,2.0,65.91397849462365,46.0,126.0,558.0,14.231707317073171,8.0,39.0,246.0,30.846153846153847,33,Sunday,True,8
plum,2026-08-10,955.7166666666653,43.849999999999845,100.48333333333166,0.0,339.6000000000063,0.35,3.0,3.0,1.0,62.59447983014862,48.0,114.0,471.0,12.822510822510823,7.0,35.0,231.0,30.47826086956522,33,Monday,False,8
plum,2026-08-11,822.2999999999977,53.466666666666356,132.39999999999807,0.0,431.65000000000794,0.18333333333333335,7.0,6.0,2.0,64.79047619047618,46.0,114.0,420.0,14.025641025641026,7.0,55.0,195.0,33.166666666666664,38,Tuesday,False,8
plum,2026-08-12,950.6666666666653,46.84999999999972,109.74999999999811,0.0,332.3500000000056,0.3833333333333333,4.0,3.0,2.0,62.990059642147116,42.0,118.0,503.0,13.069620253164556,8.0,60.0,158.0,30.115384615384617,33,Wednesday,False,8
plum,2026-08-13,863.5333333333313,60.18333333333278,129.3166666666641,0.0,386.7500000000078,0.21666666666666667,4.0,4.0,1.0,63.91705069124424,42.0,134.0,434.0,15.374233128834355,8.0,60.0,163.0,31.52173913043478,35,Thursday,False,8
plum,2026-08-14,954.5999999999977,41.316666666666556,99.1499999999984,0.0,344.48333333333915,0.44999999999999996,3.0,3.0,1.0,70.25714285714285,48.0,140.0,350.0,18.579268292682926,9.0,70.0,164.0,32.26086956521739,34,Friday,False,8
plum,2026-08-15,880.8166666666646,49.3499999999996,117.06666666666449,0.0,392.5500000000076,0.21666666666666667,2.0,2.0,1.0,66.56987295825772,44.0,118.0,551.0,12.276450511945393,8.0,55.0,293.0,30.40740740740741,35,Saturday,True,8
plum,2026-08-16,983.3499999999981,41.68333333333328,100.49999999999856,0.0,314.13333333333924,0.33333333333333337,3.0,3.0,1.0,62.54585152838428,44.0,102.0,458.0,11.882882882882884,7.0,43.0,222.0,32.07692307692308,34,Sunday,True,8
plum,2026-08-17,921.799999999997,54.3333333333329,113.94999999999769,0.0,349.5166666666735,0.4,1.0,1.0,1.0,63.48439620081411,42.0,102.0,737.0,12.200668896321071,8.0,65.0,299.0,31.636363636363637,35,Monday,False,8
plum,2026-08-18,926.7999999999981,41.84999999999996,87.2166666666655,108.81666666666666,274.9333333333376,0.3833333333333333,9.0,5.0,4.0,65.58260869565217,48.0,100.0,460.0,13.271794871794873,7.0,32.0,195.0,36.608695652173914,45,Tuesday,False,8
plum,2026-08-19,925.4166666666653,55.38333333333294,114.04999999999772,0.0,345.0500000000069,0.1,1.0,1.0,1.0,66.79435483870968,42.0,116.0,496.0,14.719298245614034,7.0,45.0,285.0,31.676470588235293,35,Wednesday,False,8
plum,2026-08-20,904.5833333333292,56.06666666666615,112.26666666666456,0.0,366.4333333333404,0.6499999999999999,1.0,1.0,1.0,69.84472049689441,48.0,106.0,322.0,12.51269035532995,8.0,48.0,197.0,29.652173913043477,32,Thursday,False,8
plum,2026-08-21,920.7166666666648,46.13333333333305,108.98333333333127,0.0,363.56666666667434,0.6,2.0,2.0,1.0,71.04781704781705,48.0,108.0,481.0,13.151515151515152,8.0,43.0,198.0,32.22222222222222,37,Friday,False,8
plum,2026-08-22,1036.2333333333306,39.30000000000004,88.11666666666558,0.0,276.1500000000045,0.2,1.0,1.0,1.0,68.7380073800738,42.0,106.0,813.0,12.566084788029926,7.0,65.0,401.0,30.666666666666668,36,Saturday,True,8
plum,2026-08-23,948.2166666666621,52.683333333332904,108.31666666666483,0.0,330.3500000000055,0.43333333333333335,1.0,1.0,1.0,71.93078324225866,52.0,132.0,549.0,14.627906976744185,8.0,35.0,301.0,28.21951219512195,32,Sunday,True,8
plum,2026-08-24,881.03333333333,51.29999999999951,117.91666666666414,0.0,389.4666666666732,0.2833333333333333,5.0,4.0,2.0,69.17647058823529,52.0,128.0,544.0,11.079295154185022,7.0,35.0,227.0,26.666666666666668,31,Monday,False,8
plum,2026-08-25,925.099999999998,51.183333333332904,108.53333333333137,0.0,354.35000000000565,0.8333333333333334,1.0,1.0,1.0,67.99620493358634,42.0,122.0,527.0,11.041152263374485,7.0,20.0,243.0,29.80392156862745,36,Tuesday,False,8
plum,2026-08-26,938.7999999999997,52.0499999999996,102.49999999999818,0.0,346.45000000000726,0.2,2.0,1.0,2.0,61.4292343387471,44.0,112.0,431.0,10.40782122905028,7.0,30.0,179.0,29.523809523809526,35,Wednesday,False,8
plum,2026-08-27,904.78333333333,59.06666666666601,116.73333333333098,0.0,358.6666666666734,0.75,2.0,2.0,1.0,65.10799438990182,42.0,96.0,713.0,9.205047318611987,7.0,18.0,317.0,31.3125,40,Thursday,False,8
plum,2026-08-28,929.9333333333344,49.31666666666623,109.18333333333148,0.0,350.5500000000073,1.0166666666666666,3.0,1.0,3.0,61.849624060150376,42.0,102.0,532.0,8.470588235294118,6.0,16.0,221.0,28.75,43,Friday,False,8
